============================================================
🤖 ETH合约自动交易机器人 | 2026-04-17 02:06
[16:33:42] 👁️ 观望中 | 1h ADX=11.4<25 震荡市
[16:34:49] 👁️ 观望中 | 1h ADX=11.7<25 震荡市
[16:35:55] 👁️ 观望中 | 1h ADX=11.8<25 震荡市
[16:37:01] 👁️ 观望中 | 1h ADX=11.8<25 震荡市
[16:38:07] 👁️ 观望中 | 1h ADX=11.8<25 震荡市
[16:39:14] 👁️ 观望中 | 1h ADX=11.8<25 震荡市
[16:40:22] 👁️ 观望中 | 1h ADX=11.8<25 震荡市
[16:41:31] 👁️ 观望中 | 1h ADX=11.8<25 震荡市
[16:42:40] 👁️ 观望中 | 1h ADX=11.8<25 震荡市
[16:43:49] 👁️ 观望中 | 1h ADX=11.8<25 震荡市
[16:44:55] 👁️ 观望中 | 1h ADX=11.8<25 震荡市
[16:46:01] 👁️ 观望中 | 1h ADX=11.8<25 震荡市
[16:47:07] 👁️ 观望中 | 1h ADX=11.8<25 震荡市
[16:48:13] 👁️ 观望中 | 1h ADX=11.8<25 震荡市
[16:49:22] 👁️ 观望中 | 1h ADX=11.9<25 震荡市
[16:50:29] 👁️ 观望中 | 1h ADX=11.9<25 震荡市
[16:51:38] 👁️ 观望中 | 1h ADX=11.9<25 震荡市
[16:52:46] 👁️ 观望中 | 1h ADX=11.9<25 震荡市
[16:53:52] 👁️ 观望中 | 1h ADX=11.9<25 震荡市
[16:54:58] 👁️ 观望中 | 1h ADX=12.0<25 震荡市
[16:56:05] 👁️ 观望中 | 1h ADX=12.1<25 震荡市
[16:57:11] 👁️ 观望中 | 1h ADX=12.1<25 震荡市
[16:58:17] 👁️ 观望中 | 1h ADX=12.1<25 震荡市
[16:59:26] 👁️ 观望中 | 1h ADX=12.1<25 震荡市
[17:00:41] 👁️ 观望中 | 1h ADX=12.8<25 震荡市
[17:01:50] 👁️ 观望中 | 1h ADX=12.8<25 震荡市
[17:02:56] 👁️ 观望中 | 1h ADX=12.8<25 震荡市
[17:04:02] 👁️ 观望中 | 1h ADX=12.8<25 震荡市
[17:05:08] 👁️ 观望中 | 1h ADX=12.8<25 震荡市
[17:06:14] 👁️ 观望中 | 1h ADX=12.8<25 震荡市
[17:07:20] 👁️ 观望中 | 1h ADX=12.8<25 震荡市
[17:08:26] 👁️ 观望中 | 1h ADX=12.8<25 震荡市
[17:09:37] 👁️ 观望中 | 1h ADX=12.8<25 震荡市
[17:10:46] 👁️ 观望中 | 1h ADX=12.8<25 震荡市
[17:11:53] 👁️ 观望中 | 1h ADX=12.8<25 震荡市
[17:13:00] 👁️ 观望中 | 1h ADX=12.8<25 震荡市
[17:14:06] 👁️ 观望中 | 1h ADX=12.8<25 震荡市
[17:15:12] 👁️ 观望中 | 1h ADX=12.8<25 震荡市
[17:16:19] 👁️ 观望中 | 1h ADX=12.8<25 震荡市
[17:17:25] 👁️ 观望中 | 1h ADX=12.8<25 震荡市
[17:18:31] 👁️ 观望中 | 1h ADX=12.8<25 震荡市
[17:19:41] 👁️ 观望中 | 1h ADX=12.8<25 震荡市
[17:20:52] 👁️ 观望中 | 1h ADX=12.8<25 震荡市
[17:21:59] 👁️ 观望中 | 1h ADX=12.8<25 震荡市
[17:23:05] 👁️ 观望中 | 1h ADX=12.8<25 震荡市
[17:24:11] 👁️ 观望中 | 1h ADX=12.8<25 震荡市
[17:25:17] 👁️ 观望中 | 1h ADX=12.8<25 震荡市
[17:26:28] 👁️ 观望中 | 1h ADX=12.8<25 震荡市
[17:27:39] 👁️ 观望中 | 1h ADX=12.8<25 震荡市
[17:28:48] 👁️ 观望中 | 1h ADX=13.5<25 震荡市
[17:29:54] 👁️ 观望中 | 1h ADX=13.7<25 震荡市
[17:31:01] 👁️ 观望中 | 1h ADX=13.7<25 震荡市
[17:32:07] 👁️ 观望中 | 1h ADX=13.7<25 震荡市
[17:33:14] 👁️ 观望中 | 1h ADX=13.7<25 震荡市
[17:34:24] 👁️ 观望中 | 1h ADX=13.7<25 震荡市
[17:35:33] 👁️ 观望中 | 1h ADX=13.7<25 震荡市
[17:36:40] 👁️ 观望中 | 1h ADX=13.7<25 震荡市
[17:37:46] 👁️ 观望中 | 1h ADX=13.7<25 震荡市
[17:38:55] 👁️ 观望中 | 1h ADX=13.7<25 震荡市
[17:40:05] 👁️ 观望中 | 1h ADX=13.7<25 震荡市
[17:41:14] 👁️ 观望中 | 1h ADX=13.7<25 震荡市
[17:42:22] 👁️ 观望中 | 1h ADX=13.7<25 震荡市
[17:43:29] 👁️ 观望中 | 1h ADX=13.7<25 震荡市
[17:44:35] 👁️ 观望中 | 1h ADX=13.7<25 震荡市
[17:45:41] 👁️ 观望中 | 1h ADX=13.7<25 震荡市
[17:46:49] 👁️ 观望中 | 1h ADX=13.7<25 震荡市
[17:48:00] 👁️ 观望中 | 1h ADX=13.7<25 震荡市
[17:49:06] 👁️ 观望中 | 1h ADX=13.7<25 震荡市
[17:50:15] 👁️ 观望中 | 1h ADX=13.7<25 震荡市
[17:51:21] 👁️ 观望中 | 1h ADX=13.7<25 震荡市
[17:52:28] 👁️ 观望中 | 1h ADX=13.7<25 震荡市
[17:53:34] 👁️ 观望中 | 1h ADX=13.7<25 震荡市
[17:54:45] 👁️ 观望中 | 1h ADX=13.7<25 震荡市
[17:55:53] 👁️ 观望中 | 1h ADX=13.7<25 震荡市
[17:56:59] 👁️ 观望中 | 1h ADX=13.7<25 震荡市
[17:58:05] 👁️ 观望中 | 1h ADX=13.7<25 震荡市
[17:59:12] 👁️ 观望中 | 1h ADX=13.7<25 震荡市
[18:00:23] 👁️ 观望中 | 1h ADX=15.2<25 震荡市
[18:01:35] 👁️ 观望中 | 1h ADX=15.2<25 震荡市
[18:02:42] 👁️ 观望中 | 1h ADX=15.2<25 震荡市
[18:03:48] 👁️ 观望中 | 1h ADX=15.2<25 震荡市
[18:04:55] 👁️ 观望中 | 1h ADX=15.2<25 震荡市
[18:06:01] 👁️ 观望中 | 1h ADX=15.2<25 震荡市
[18:07:09] 👁️ 观望中 | 1h ADX=15.2<25 震荡市
[18:08:21] 👁️ 观望中 | 1h ADX=15.2<25 震荡市
[18:09:28] 👁️ 观望中 | 1h ADX=15.2<25 震荡市
[18:10:37] 👁️ 观望中 | 1h ADX=15.2<25 震荡市
[18:11:43] 👁️ 观望中 | 1h ADX=15.2<25 震荡市
[18:12:49] 👁️ 观望中 | 1h ADX=15.2<25 震荡市
[18:13:55] 👁️ 观望中 | 1h ADX=15.2<25 震荡市
[18:15:06] 👁️ 观望中 | 1h ADX=15.2<25 震荡市
[18:16:16] 👁️ 观望中 | 1h ADX=15.2<25 震荡市
[18:17:24] 👁️ 观望中 | 1h ADX=15.2<25 震荡市
[18:18:32] 👁️ 观望中 | 1h ADX=15.2<25 震荡市
[18:19:39] 👁️ 观望中 | 1h ADX=15.2<25 震荡市
[18:20:48] 👁️ 观望中 | 1h ADX=15.2<25 震荡市
[18:21:59] 👁️ 观望中 | 1h ADX=15.2<25 震荡市
[18:23:09] 👁️ 观望中 | 1h ADX=15.2<25 震荡市
[18:24:18] 👁️ 观望中 | 1h ADX=15.2<25 震荡市
[18:25:24] 👁️ 观望中 | 1h ADX=15.2<25 震荡市
刷新K线失败: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
[18:26:19] ❌ K线刷新失败
[18:26:30] 👁️ 观望中 | 1h ADX=15.2<25 震荡市
[18:27:36] 👁️ 观望中 | 1h ADX=15.2<25 震荡市
[18:28:47] 👁️ 观望中 | 1h ADX=14.8<25 震荡市
[18:30:01] 👁️ 观望中 | 1h ADX=14.7<25 震荡市
[18:31:10] 👁️ 观望中 | 1h ADX=14.3<25 震荡市
[18:32:19] 👁️ 观望中 | 1h ADX=14.3<25 震荡市
[18:33:27] 👁️ 观望中 | 1h ADX=14.3<25 震荡市
[18:34:37] 👁️ 观望中 | 1h ADX=14.3<25 震荡市
[18:35:45] 👁️ 观望中 | 1h ADX=14.3<25 震荡市
[18:36:52] 👁️ 观望中 | 1h ADX=14.3<25 震荡市
[18:38:00] 👁️ 观望中 | 1h ADX=14.3<25 震荡市
[18:39:11] 👁️ 观望中 | 1h ADX=14.3<25 震荡市
[18:40:18] 👁️ 观望中 | 1h ADX=14.3<25 震荡市
[18:41:25] 👁️ 观望中 | 1h ADX=14.3<25 震荡市
[18:42:33] 👁️ 观望中 | 1h ADX=14.3<25 震荡市
[18:43:39] 👁️ 观望中 | 1h ADX=14.3<25 震荡市
[18:44:45] 👁️ 观望中 | 1h ADX=14.3<25 震荡市
[18:45:57] 👁️ 观望中 | 1h ADX=14.3<25 震荡市
[18:47:11] 👁️ 观望中 | 1h ADX=14.3<25 震荡市
[18:48:18] 👁️ 观望中 | 1h ADX=14.3<25 震荡市
[18:49:24] 👁️ 观望中 | 1h ADX=14.3<25 震荡市
[18:50:30] 👁️ 观望中 | 1h ADX=14.3<25 震荡市
[18:51:36] 👁️ 观望中 | 1h ADX=14.3<25 震荡市
[18:52:43] 👁️ 观望中 | 1h ADX=14.3<25 震荡市
[18:53:53] 👁️ 观望中 | 1h ADX=14.3<25 震荡市
[18:55:01] 👁️ 观望中 | 1h ADX=14.3<25 震荡市
[18:56:09] 👁️ 观望中 | 1h ADX=14.3<25 震荡市
[18:57:16] 👁️ 观望中 | 1h ADX=14.3<25 震荡市
[18:58:29] 👁️ 观望中 | 1h ADX=14.3<25 震荡市
[18:59:36] 👁️ 观望中 | 1h ADX=14.3<25 震荡市
[19:00:50] 👁️ 观望中 | 1h ADX=14.8<25 震荡市
[19:01:56] 👁️ 观望中 | 1h ADX=14.8<25 震荡市
[19:03:05] 👁️ 观望中 | 1h ADX=14.8<25 震荡市
[19:04:11] 👁️ 观望中 | 1h ADX=14.8<25 震荡市
[19:05:23] 👁️ 观望中 | 1h ADX=14.8<25 震荡市
[19:06:34] 👁️ 观望中 | 1h ADX=14.8<25 震荡市
[19:07:40] 👁️ 观望中 | 1h ADX=14.8<25 震荡市
[19:08:47] 👁️ 观望中 | 1h ADX=14.8<25 震荡市
[19:09:54] 👁️ 观望中 | 1h ADX=14.8<25 震荡市
[19:11:00] 👁️ 观望中 | 1h ADX=14.8<25 震荡市
[19:12:12] 👁️ 观望中 | 1h ADX=14.8<25 震荡市
[19:13:21] 👁️ 观望中 | 1h ADX=14.8<25 震荡市
[19:14:32] 👁️ 观望中 | 1h ADX=14.8<25 震荡市
[19:15:38] 👁️ 观望中 | 1h ADX=14.8<25 震荡市
[19:16:44] 👁️ 观望中 | 1h ADX=14.8<25 震荡市
[19:17:51] 👁️ 观望中 | 1h ADX=14.8<25 震荡市
[19:18:57] 👁️ 观望中 | 1h ADX=14.8<25 震荡市
[19:20:09] 👁️ 观望中 | 1h ADX=14.8<25 震荡市
[19:21:17] 👁️ 观望中 | 1h ADX=14.8<25 震荡市
[19:22:25] 👁️ 观望中 | 1h ADX=14.8<25 震荡市
[19:23:32] 👁️ 观望中 | 1h ADX=14.8<25 震荡市
[19:24:38] 👁️ 观望中 | 1h ADX=14.8<25 震荡市
[19:25:45] 👁️ 观望中 | 1h ADX=14.8<25 震荡市
[19:26:54] 👁️ 观望中 | 1h ADX=14.8<25 震荡市
[19:28:09] 👁️ 观望中 | 1h ADX=14.8<25 震荡市
[19:29:16] 👁️ 观望中 | 1h ADX=14.8<25 震荡市
[19:30:25] 👁️ 观望中 | 1h ADX=14.8<25 震荡市
[19:31:31] 👁️ 观望中 | 1h ADX=14.8<25 震荡市
[19:32:37] 👁️ 观望中 | 1h ADX=14.8<25 震荡市
[19:33:43] 👁️ 观望中 | 1h ADX=14.8<25 震荡市
[19:34:56] 👁️ 观望中 | 1h ADX=14.8<25 震荡市
[19:36:05] 👁️ 观望中 | 1h ADX=14.8<25 震荡市
[19:37:11] 👁️ 观望中 | 1h ADX=14.8<25 震荡市
[19:38:20] 👁️ 观望中 | 1h ADX=14.8<25 震荡市
[19:39:26] 👁️ 观望中 | 1h ADX=14.8<25 震荡市
[19:40:33] 👁️ 观望中 | 1h ADX=14.8<25 震荡市
[19:41:39] 👁️ 观望中 | 1h ADX=14.8<25 震荡市
[19:42:49] 👁️ 观望中 | 1h ADX=14.8<25 震荡市
[19:43:56] 👁️ 观望中 | 1h ADX=14.8<25 震荡市
[19:45:03] 👁️ 观望中 | 1h ADX=14.8<25 震荡市
[19:46:09] 👁️ 观望中 | 1h ADX=14.8<25 震荡市
[19:47:18] 👁️ 观望中 | 1h ADX=14.8<25 震荡市
[19:48:24] 👁️ 观望中 | 1h ADX=14.8<25 震荡市
[19:49:32] 👁️ 观望中 | 1h ADX=14.8<25 震荡市
[19:50:44] 👁️ 观望中 | 1h ADX=14.8<25 震荡市
[19:51:52] 👁️ 观望中 | 1h ADX=14.8<25 震荡市
[19:52:58] 👁️ 观望中 | 1h ADX=14.8<25 震荡市
[19:54:06] 👁️ 观望中 | 1h ADX=14.8<25 震荡市
[19:55:15] 👁️ 观望中 | 1h ADX=14.8<25 震荡市
[19:56:23] 👁️ 观望中 | 1h ADX=14.8<25 震荡市
[19:57:32] 👁️ 观望中 | 1h ADX=14.8<25 震荡市
[19:58:40] 👁️ 观望中 | 1h ADX=14.8<25 震荡市
[19:59:48] 👁️ 观望中 | 1h ADX=14.8<25 震荡市
[20:00:54] 👁️ 观望中 | 1h ADX=15.2<25 震荡市
[20:02:01] 👁️ 观望中 | 1h ADX=15.2<25 震荡市
[20:03:09] 👁️ 观望中 | 1h ADX=15.2<25 震荡市
[20:04:20] 👁️ 观望中 | 1h ADX=15.2<25 震荡市
[20:05:29] 👁️ 观望中 | 1h ADX=15.2<25 震荡市
[20:06:36] 👁️ 观望中 | 1h ADX=15.2<25 震荡市
[20:07:42] 👁️ 观望中 | 1h ADX=15.2<25 震荡市
[20:08:48] 👁️ 观望中 | 1h ADX=15.2<25 震荡市
[20:09:55] 👁️ 观望中 | 1h ADX=15.2<25 震荡市
[20:11:06] 👁️ 观望中 | 1h ADX=15.2<25 震荡市
[20:12:16] 👁️ 观望中 | 1h ADX=15.2<25 震荡市
[20:13:23] 👁️ 观望中 | 1h ADX=15.3<25 震荡市
[20:14:30] 👁️ 观望中 | 1h ADX=15.3<25 震荡市
[20:15:37] 👁️ 观望中 | 1h ADX=15.3<25 震荡市
[20:16:43] 👁️ 观望中 | 1h ADX=15.3<25 震荡市
[20:17:49] 👁️ 观望中 | 1h ADX=15.3<25 震荡市
[20:18:55] 👁️ 观望中 | 1h ADX=15.3<25 震荡市
[20:20:01] 👁️ 观望中 | 1h ADX=15.3<25 震荡市
[20:21:10] 👁️ 观望中 | 1h ADX=15.3<25 震荡市
[20:22:24] 👁️ 观望中 | 1h ADX=15.3<25 震荡市
[20:23:31] 👁️ 观望中 | 1h ADX=15.3<25 震荡市
[20:24:38] 👁️ 观望中 | 1h ADX=15.3<25 震荡市
[20:25:44] 👁️ 观望中 | 1h ADX=15.5<25 震荡市
[20:26:50] 👁️ 观望中 | 1h ADX=15.7<25 震荡市
[20:27:56] 👁️ 观望中 | 1h ADX=15.7<25 震荡市
[20:29:02] 👁️ 观望中 | 1h ADX=15.7<25 震荡市
[20:30:13] 👁️ 观望中 | 1h ADX=15.7<25 震荡市
[20:31:22] 👁️ 观望中 | 1h ADX=15.7<25 震荡市
[20:32:36] 👁️ 观望中 | 1h ADX=15.7<25 震荡市
[20:33:45] 👁️ 观望中 | 1h ADX=15.7<25 震荡市
[20:34:52] 👁️ 观望中 | 1h ADX=15.7<25 震荡市
